id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;operatorname;shortname;mode;pointgeo;nom_commune;code_insee;
IDFM:C01377;7;IDFM:463145;Chaussée d'Antin - La Fayette;2.333669568112413;48.873201272012516;RATP;7;Metro;48.873201272012516, 2.333669568112413;Paris;75056;0
IDFM:C01377;7;IDFM:22389;Corentin Cariou;2.382291557164633;48.89467266005628;RATP;7;Metro;48.89467266005628, 2.382291557164633;Paris;75056;0
IDFM:C01377;7;IDFM:463155;Crimée;2.3770380600019925;48.890814345621656;RATP;7;Metro;48.890814345621656, 2.3770380600019925;Paris;75056;0
IDFM:C01377;7;IDFM:463179;Fort d'Aubervilliers;2.404187821795194;48.91470775289347;RATP;7;Metro;48.91470775289347, 2.404187821795194;Aubervilliers;93001;0
IDFM:C01377;7;IDFM:22387;Gare de l'Est;2.3581030566976637;48.876361054333444;RATP;7;Metro;48.876361054333444, 2.3581030566976637;Paris;75056;0
IDFM:C01377;7;IDFM:22386;Jussieu;2.354798309820857;48.84596333903808;RATP;7;Metro;48.84596333903808, 2.354798309820857;Paris;75056;0
IDFM:C01377;7;IDFM:22395;La Courneuve - 8 Mai 1945;2.4102214036405085;48.92024579662936;RATP;7;Metro;48.92024579662936, 2.4102214036405085;La Courneuve;93027;0
IDFM:C01377;7;IDFM:22398;Le Kremlin-Bicêtre;2.362130413802561;48.81025257278989;RATP;7;Metro;48.81025257278989, 2.362130413802561;Le Kremlin-Bicêtre;94043;0
IDFM:C01377;7;IDFM:463206;Le Peletier;2.340206459456337;48.874851793670715;RATP;7;Metro;48.874851793670715, 2.340206459456337;Paris;75056;0
IDFM:C01377;7;IDFM:463216;Les Gobelins;2.3525311653622043;48.83589170669027;RATP;7;Metro;48.83589170669027, 2.3525311653622043;Paris;75056;0
